Precision,Recall,F1,Onset Precision,Onset Recall,Onset F1,Onset-Offset F1,TER,Filename
0.3333333333333333,0.13157894736842105,0.18867924528301885,0.26415094339622636,0.4666666666666667,0.18421052631578946,0.11320754716981134,1.131578947368421,f6_caro_straight
0.375,0.125,0.1875,0.25,0.5,0.16666666666666666,0.0625,1.0833333333333333,f6_dona_straight
0.16,0.14814814814814814,0.15384615384615383,0.5,0.52,0.48148148148148145,0.03846153846153846,1.6296296296296295,f6_row_straight
0.45454545454545453,0.39473684210526316,0.4225352112676056,0.4225352112676056,0.45454545454545453,0.39473684210526316,0.1971830985915493,1.0789473684210527,f7_caro_straight
0.48148148148148145,0.5416666666666666,0.5098039215686274,0.5882352941176471,0.5555555555555556,0.625,0.39215686274509803,1.0416666666666667,f7_dona_straight
0.4230769230769231,0.4074074074074074,0.4150943396226415,0.4528301886792453,0.46153846153846156,0.4444444444444444,0.22641509433962265,1.1481481481481481,f7_row_straight
0.7692307692307693,0.5263157894736842,0.625,0.625,0.7692307692307693,0.5263157894736842,0.40625000000000006,0.631578947368421,f8_caro_straight
0.4444444444444444,0.3333333333333333,0.380952380952381,0.380952380952381,0.4444444444444444,0.3333333333333333,0.1904761904761905,1.0833333333333333,f8_dona_straight
0.32,0.2962962962962963,0.30769230769230765,0.4615384615384615,0.48,0.4444444444444444,0.11538461538461538,1.3333333333333333,f8_row_straight
0.5454545454545454,0.3157894736842105,0.39999999999999997,0.5,0.6818181818181818,0.39473684210526316,0.3333333333333333,0.9473684210526315,f9_caro_straight
0.5263157894736842,0.4166666666666667,0.46511627906976744,0.46511627906976744,0.5263157894736842,0.4166666666666667,0.23255813953488372,0.9583333333333334,f9_dona_straight
0.35,0.25925925925925924,0.29787234042553196,0.3829787234042553,0.45,0.3333333333333333,0.0851063829787234,1.2222222222222223,f9_row_straight
0.07462686567164178,0.39473684210526316,0.12552301255230125,0.18410041841004188,0.10945273631840796,0.5789473684210527,0.041841004184100423,5.552631578947368,m10_caro_straight
0.25806451612903225,0.3333333333333333,0.29090909090909095,0.5454545454545454,0.4838709677419355,0.625,0.1818181818181818,1.625,m10_dona_straight
0.19230769230769232,0.37037037037037035,0.25316455696202533,0.32911392405063294,0.25,0.48148148148148145,0.07594936708860758,2.185185185185185,m10_row_straight
0.5,0.5526315789473685,0.525,0.5500000000000002,0.5238095238095238,0.5789473684210527,0.32500000000000007,1.0,m11_caro_straight
0.17647058823529413,0.25,0.20689655172413793,0.3793103448275862,0.3235294117647059,0.4583333333333333,0.10344827586206896,1.9166666666666667,m11_dona_straight
0.18181818181818182,0.37037037037037035,0.24390243902439027,0.39024390243902435,0.2909090909090909,0.5925925925925926,0.09756097560975609,2.2962962962962963,m11_row_straight
0.42857142857142855,0.631578947368421,0.5106382978723404,0.5744680851063829,0.48214285714285715,0.7105263157894737,0.36170212765957444,1.2105263157894737,m1_caro_straight
0.46153846153846156,0.5,0.48000000000000004,0.6,0.5769230769230769,0.625,0.24000000000000002,1.0833333333333333,m1_dona_straight
0.3157894736842105,0.2222222222222222,0.2608695652173913,0.34782608695652173,0.42105263157894735,0.2962962962962963,0.13043478260869565,1.2592592592592593,m1_row_straight
0.3953488372093023,0.4473684210526316,0.41975308641975306,0.5185185185185185,0.4883720930232558,0.5526315789473685,0.2222222222222222,1.236842105263158,m2_caro_straight
0.2608695652173913,0.5,0.3428571428571428,0.4,0.30434782608695654,0.5833333333333334,0.1714285714285714,1.9166666666666667,m2_dona_straight
0.1125,0.3333333333333333,0.16822429906542058,0.3177570093457944,0.2125,0.6296296296296297,0.056074766355140186,3.2962962962962963,m2_row_straight
0.22784810126582278,0.47368421052631576,0.30769230769230765,0.37606837606837606,0.27848101265822783,0.5789473684210527,0.17094017094017094,2.1315789473684212,m3_caro_straight
0.4230769230769231,0.4583333333333333,0.43999999999999995,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.24000000000000002,1.1666666666666667,m3_dona_straight
0.4482758620689655,0.48148148148148145,0.4642857142857143,0.6785714285714286,0.6551724137931034,0.7037037037037037,0.25,1.1111111111111112,m3_row_straight
0.2033898305084746,0.3157894736842105,0.24742268041237114,0.5360824742268041,0.4406779661016949,0.6842105263157895,0.22680412371134023,1.9210526315789473,m4_caro_straight
0.4444444444444444,0.3333333333333333,0.380952380952381,0.4761904761904762,0.5555555555555556,0.4166666666666667,0.1904761904761905,1.0833333333333333,m4_dona_straight
0.4782608695652174,0.4074074074074074,0.44000000000000006,0.6399999999999999,0.6956521739130435,0.5925925925925926,0.15999999999999998,1.037037037037037,m4_row_straight
0.22727272727272727,0.39473684210526316,0.28846153846153844,0.5,0.3939393939393939,0.6842105263157895,0.19230769230769232,1.9473684210526316,m5_caro_straight
0.23333333333333334,0.2916666666666667,0.2592592592592593,0.4444444444444445,0.4,0.5,0.14814814814814814,1.6666666666666667,m5_dona_straight
0.0,0.0,0.0,0.430379746835443,0.3269230769230769,0.6296296296296297,0.0,2.925925925925926,m5_row_straight
0.4411764705882353,0.39473684210526316,0.41666666666666663,0.5,0.5294117647058824,0.47368421052631576,0.25,1.105263157894737,m6_caro_straight
0.25,0.16666666666666666,0.2,0.35000000000000003,0.4375,0.2916666666666667,0.1,1.3333333333333333,m6_dona_straight
0.4,0.4444444444444444,0.4210526315789474,0.4912280701754386,0.4666666666666667,0.5185185185185185,0.2456140350877193,1.2222222222222223,m6_row_straight
0.23943661971830985,0.4473684210526316,0.3119266055045872,0.38532110091743127,0.29577464788732394,0.5526315789473685,0.22018348623853212,1.9736842105263157,m7_caro_straight
0.45454545454545453,0.4166666666666667,0.43478260869565216,0.5217391304347826,0.5454545454545454,0.5,0.3913043478260869,1.0833333333333333,m7_dona_straight
0.031746031746031744,0.07407407407407407,0.04444444444444444,0.28888888888888886,0.20634920634920634,0.48148148148148145,0.0,3.185185185185185,m7_row_straight
0.2682926829268293,0.2894736842105263,0.27848101265822783,0.5822784810126583,0.5609756097560976,0.6052631578947368,0.1518987341772152,1.5,m8_caro_straight
0.34782608695652173,0.3333333333333333,0.3404255319148936,0.5957446808510638,0.6086956521739131,0.5833333333333334,0.2553191489361702,1.2916666666666667,m8_dona_straight
0.041666666666666664,0.05263157894736842,0.04651162790697675,0.04651162790697675,0.041666666666666664,0.05263157894736842,0.0,2.1578947368421053,m9_caro_straight
0.0,0.0,0.0,0.125,0.125,0.125,0.0,2.0,m9_dona_straight
0.0,0.0,0.0,0.07692307692307691,0.08,0.07407407407407407,0.0,1.9259259259259258,m9_row_straight
