Precision,Recall,F1,Onset Precision,Onset Recall,Onset F1,Onset-Offset F1,Filename
0.0,0.0,0.0,0.17777777777777778,0.10695187165775401,0.5263157894736842,0.0,m3_caro_straight
0.0,0.0,0.0,0.1951219512195122,0.12121212121212122,0.5,0.0,m3_dona_straight
0.0,0.0,0.0,0.31506849315068497,0.19327731092436976,0.8518518518518519,0.0,m3_row_straight
0.0,0.0,0.0,0.25000000000000006,0.16153846153846155,0.5526315789473685,0.0,m4_caro_straight
0.014084507042253521,0.041666666666666664,0.021052631578947368,0.3157894736842105,0.2112676056338028,0.625,0.0,m4_dona_straight
0.0,0.0,0.0,0.26666666666666666,0.16666666666666666,0.6666666666666666,0.0,m4_row_straight
0.0,0.0,0.0,0.19753086419753085,0.12903225806451613,0.42105263157894735,0.0,m5_caro_straight
0.0,0.0,0.0,0.2634730538922156,0.15384615384615385,0.9166666666666666,0.0,m5_dona_straight
0.0,0.0,0.0,0.4680851063829788,0.3283582089552239,0.8148148148148148,0.0,m5_row_straight
0.0,0.0,0.0,0.3333333333333333,0.2571428571428571,0.47368421052631576,0.0,m6_caro_straight
0.0,0.0,0.0,0.35616438356164387,0.2653061224489796,0.5416666666666666,0.0,m6_dona_straight
0.0,0.0,0.0,0.24390243902439027,0.18181818181818182,0.37037037037037035,0.0,m6_row_straight
0.0,0.0,0.0,0.1890547263681592,0.1165644171779141,0.5,0.0,m7_caro_straight
0.0,0.0,0.0,0.2406015037593985,0.14678899082568808,0.6666666666666666,0.0,m7_dona_straight
0.0,0.0,0.0,0.33070866141732286,0.21,0.7777777777777778,0.0,m7_row_straight
