Precision,Recall,F1,Onset Precision,Onset Recall,Onset F1,Onset-Offset F1,TER,Filename
0.013513513513513514,0.037037037037037035,0.019801980198019802,0.3564356435643564,0.24324324324324326,0.6666666666666666,0.0,3.6666666666666665,m3_row_straight
0.0,0.0,0.0,0.3236994219653179,0.2074074074074074,0.7368421052631579,0.0,4.552631578947368,m4_caro_straight
0.011764705882352941,0.041666666666666664,0.01834862385321101,0.3669724770642202,0.23529411764705882,0.8333333333333334,0.0,4.458333333333333,m4_dona_straight
0.0,0.0,0.0,0.3880597014925373,0.325,0.48148148148148145,0.0,2.4814814814814814,m4_row_straight
0.0,0.0,0.0,0.20833333333333334,0.12987012987012986,0.5263157894736842,0.0,5.052631578947368,m5_caro_straight
0.0,0.0,0.0,0.3783783783783784,0.2413793103448276,0.875,0.0,4.625,m5_dona_straight
0.0,0.0,0.0,0.40540540540540543,0.3191489361702128,0.5555555555555556,0.0,2.740740740740741,m5_row_straight
0.0,0.0,0.0,0.11111111111111112,0.06465517241379311,0.39473684210526316,0.0,7.105263157894737,m6_caro_straight
0.0,0.0,0.0,0.5245901639344263,0.43243243243243246,0.6666666666666666,0.0,2.5416666666666665,m6_dona_straight
0.0,0.0,0.0,0.22950819672131148,0.20588235294117646,0.25925925925925924,0.0,2.259259259259259,m6_row_straight
0.0,0.0,0.0,0.07843137254901962,0.043243243243243246,0.42105263157894735,0.0,10.736842105263158,m7_caro_straight
0.0,0.0,0.0,0.35789473684210527,0.23943661971830985,0.7083333333333334,0.0,3.9583333333333335,m7_dona_straight
0.0,0.0,0.0,0.5217391304347826,0.42857142857142855,0.6666666666666666,0.0,2.5555555555555554,m7_row_straight
0.0,0.0,0.0,0.2403846153846154,0.14705882352941177,0.6578947368421053,0.0,5.473684210526316,m8_caro_straight
0.0,0.0,0.0,0.4137931034482759,0.2857142857142857,0.75,0.0,3.625,m8_dona_straight
0.0,0.0,0.0,0.07476635514018691,0.057971014492753624,0.10526315789473684,0.0,2.8157894736842106,m9_caro_straight
0.0,0.0,0.0,0.13186813186813187,0.08955223880597014,0.25,0.0,3.7916666666666665,m9_dona_straight
0.0,0.0,0.0,0.1142857142857143,0.07692307692307693,0.2222222222222222,0.0,3.888888888888889,m9_row_straight
