Precision,Recall,F1,Onset Precision,Onset Recall,Onset F1,Onset-Offset F1,Filename
0.3142857142857143,0.5789473684210527,0.40740740740740744,0.4259259259259259,0.32857142857142857,0.6052631578947368,0.25925925925925924,m4_caro_straight
0.40625,0.5416666666666666,0.46428571428571425,0.5357142857142857,0.46875,0.625,0.42857142857142855,m4_dona_straight
0.34375,0.4074074074074074,0.37288135593220334,0.37288135593220334,0.34375,0.4074074074074074,0.10169491525423728,m4_row_straight
0.16470588235294117,0.3684210526315789,0.22764227642276422,0.22764227642276422,0.16470588235294117,0.3684210526315789,0.13008130081300812,m5_caro_straight
0.21621621621621623,0.3333333333333333,0.26229508196721313,0.26229508196721313,0.21621621621621623,0.3333333333333333,0.19672131147540983,m5_dona_straight
0.3055555555555556,0.4074074074074074,0.3492063492063492,0.3492063492063492,0.3055555555555556,0.4074074074074074,0.15873015873015875,m5_row_straight
0.29310344827586204,0.4473684210526316,0.35416666666666663,0.375,0.3103448275862069,0.47368421052631576,0.25,m6_caro_straight
0.5357142857142857,0.625,0.576923076923077,0.576923076923077,0.5357142857142857,0.625,0.4615384615384615,m6_dona_straight
0.42857142857142855,0.5555555555555556,0.48387096774193544,0.45161290322580644,0.4,0.5185185185185185,0.3548387096774193,m6_row_straight
0.16379310344827586,0.5,0.24675324675324678,0.24675324675324678,0.16379310344827586,0.5,0.06493506493506494,m7_caro_straight
0.11320754716981132,0.25,0.15584415584415587,0.15584415584415587,0.11320754716981132,0.25,0.025974025974025972,m7_dona_straight
0.2894736842105263,0.4074074074074074,0.3384615384615384,0.3384615384615384,0.2894736842105263,0.4074074074074074,0.06153846153846154,m7_row_straight
0.14457831325301204,0.3157894736842105,0.1983471074380165,0.1983471074380165,0.14457831325301204,0.3157894736842105,0.09917355371900825,m8_caro_straight
0.2571428571428571,0.375,0.30508474576271183,0.30508474576271183,0.2571428571428571,0.375,0.23728813559322035,m8_dona_straight
0.03225806451612903,0.05263157894736842,0.039999999999999994,0.07999999999999999,0.06451612903225806,0.10526315789473684,0.0,m9_caro_straight
0.0,0.0,0.0,0.13114754098360656,0.10810810810810811,0.16666666666666666,0.0,m9_dona_straight
0.0,0.0,0.0,0.034482758620689655,0.03225806451612903,0.037037037037037035,0.0,m9_row_straight
